uhf_pk,category,name,original_name,source_epg_channel_id,source_country,target_xmltv_id,target_name,target_country,target_guide_sites,match_method,confidence,review,notes,logo_url
870,French-HD,FR-13eme_Rue,FR-13eme_Rue,13Rue.fr,FR,FR:13emeRue.fr,13eme Rue,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: 13Rue.fr,https://cms123456.com/assets/uploads/files/ca63d-telechargement.jpeg
832,French-HD,FR-6TER,FR-6TER,6ter.fr,FR,FR:6ter.fr,6ter,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/16c82-32589-6ter.png
922,French-HD,FR-A+,FR-A+,APlus.fr,FR,FR:APlus.fr,A+,FR,chaines-tv.orange.fr;programme-tv.net;tv.sfr.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/1c812-telechargement-8-.png
867,French-HD,FR-AB1,FR-AB1,AB1.fr,FR,FR:AB1.fr,AB1,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/2dc54-1200px-logo_ab1_2011.svg.png
958,French-HD,FR-AB3,FR-AB3,AB3.be,FR,,,,,unmapped,0.667,unmapped,source EPG id present but no target-country guide channel: AB3.be,https://cms123456.com/assets/uploads/files/313d6-1200px-ab3_logo.svg.png
811,French-HD,FR-ARTE,FR-ARTE,ARTE.fr,FR,FR:arte.fr,arte,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;meo.pt;mon-programme-tv.be;nostv.pt;pickx.be;programme-tv.net;programtv.onet.pl;teliatv.ee;tv-programme.telecablesat.fr;tv.blue.ch;tv.nu;tv.post.lu;tv.sfr.fr;tv2go.t-2.net;tvcesoir.fr;tvgids.nl;tvheute.at;tvprofil.com;webtv.delta.nl,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/bff35-7b5af-arte.png
865,French-HD,FR-Action,FR-Action,Action.fr,FR,FR:Action.fr,Action,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/1c785-action_fr.png
887,French-HD,FR-Animaux,FR-Animaux,Animaux.fr,FR,FR:Animaux.fr,Animaux,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.mail.ru;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/75dee-ce2be-animaux_fr_hd.png
818,French-HD,FR-BFM Business,FR-BFM Business,BFMBusiness.fr,FR,FR:BFMBusiness.fr,BFM Business,FR,canalplus.com;chaines-tv.orange.fr;meo.pt;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/75a1d-logo_business_2020.png
820,French-HD,FR-BFM Grands Reportages,FR-BFM Grands Reportages,,FR,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0cd8a-images-3-.jpeg
822,French-HD,FR-BFM LILLE,FR-BFM LILLE,BFMGrandLittoral.fr,FR,FR:BFMGrandLittoral.fr,BFM Grand Littoral,FR,tv.sfr.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/1baf0-bfm-grand-lille.png
823,French-HD,FR-BFM LITTORAL,FR-BFM LITTORAL,BFMGrandLittoral.fr,FR,FR:BFMGrandLittoral.fr,BFM Grand Littoral,FR,tv.sfr.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/8aa45-telechargement-3-.jpeg
821,French-HD,FR-BFM LYON,FR-BFM LYON,BFMLyon.fr,FR,FR:BFMLyon.fr,BFM Lyon,FR,chaines-tv.orange.fr;programme-tv.net;tv-programme.telecablesat.fr;tv.sfr.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/cef96-unnamed-8-.jpg
819,French-HD,FR-BFM Paris,FR-BFM Paris,BFMParis.fr,FR,FR:BFMParisIledeFrance.fr,BFM Paris Ile-de-France,FR,tvcesoir.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: BFMParis.fr,s:1:/images/88bdda871f7a3fe274fd7d04e1ae5907.png
817,French-HD,FR-BFM-TV,FR-BFM-TV,BFMTV.fr,FR,FR:BFMTV.fr,BFM TV,FR,canalplus.com;chaines-tv.orange.fr;meo.pt;mon-programme-tv.be;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/614d0-logo_bfm_tv_-2019-.png
952,French-HD,FR-Baby TV,FR-Baby TV,BabyTV.fr,FR,,,,,unmapped,0.571,unmapped,source EPG id present but no target-country guide channel: BabyTV.fr,https://cms123456.com/assets/uploads/files/5de1b-baby-tv.png
950,French-HD,FR-Boing,FR-Boing,,FR,,,,,unmapped,0.667,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/756eb-boing_logo_-6.png
937,French-HD,FR-Boomerang,FR-Boomerang,Boomerang.fr,FR,FR:Boomerang.fr,Boomerang,FR,chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;startimestv.com;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/f3408-boomerang_tv_logo.png
829,French-HD,FR-CNEWS,FR-CNEWS,CNews.fr,FR,FR:CNews.fr,CNews,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/e3cc6-cnews-logo-300x300_5dee447eed80f.png
830,French-HD,FR-CSTAR,FR-CSTAR,CStar.fr,FR,FR:CStar.fr,C Star,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/ab75c-69fd5-cstar.png
847,French-HD,FR-Canal+,FR-Canal+,,FR,FR:CanalPlus.fr,Canal+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/869df-0a039-canal-.png
853,French-HD,FR-Canal+Family,FR-Canal+Family,,FR,FR:CanalPlusFamily.fr,Canal+ Family,FR,tv-programme.telecablesat.fr,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/6d1f5-57d9f-canal-family.png
938,French-HD,FR-Canal-J,FR-Canal-J,CanalJ.fr,FR,FR:CanalJ.fr,Canal J,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/de251-logo_canal_j.png
876,French-HD,FR-Canalplay1,FR-Canalplay1,Play1.fr,FR,,,,,unmapped,0.636,unmapped,source EPG id present but no target-country guide channel: Play1.fr,https://cms123456.com/assets/uploads/files/836ab-images-5-.png
877,French-HD,FR-Canalplay2,FR-Canalplay2,Play2.fr,FR,,,,,unmapped,0.706,unmapped,source EPG id present but no target-country guide channel: Play2.fr,https://cms123456.com/assets/uploads/files/ef0fb-images-5-.png
878,French-HD,FR-Canalplay3,FR-Canalplay3,Play3.fr,FR,,,,,unmapped,0.706,unmapped,source EPG id present but no target-country guide channel: Play3.fr,https://cms123456.com/assets/uploads/files/23b93-images-5-.png
879,French-HD,FR-Canalplay4,FR-Canalplay4,Play4.fr,FR,,,,,unmapped,0.636,unmapped,source EPG id present but no target-country guide channel: Play4.fr,https://cms123456.com/assets/uploads/files/8caf1-images-5-.png
880,French-HD,FR-Canalplay5,FR-Canalplay5,Play5.fr,FR,,,,,unmapped,0.636,unmapped,source EPG id present but no target-country guide channel: Play5.fr,https://cms123456.com/assets/uploads/files/a190a-images-5-.png
881,French-HD,FR-Canalplay6,FR-Canalplay6,Play6.fr,FR,,,,,unmapped,0.636,unmapped,source EPG id present but no target-country guide channel: Play6.fr,https://cms123456.com/assets/uploads/files/f07d7-images-5-.png
882,French-HD,FR-Canalplay7,FR-Canalplay7,Play7.fr,FR,,,,,unmapped,0.636,unmapped,source EPG id present but no target-country guide channel: Play7.fr,https://cms123456.com/assets/uploads/files/5c6b4-images-5-.png
944,French-HD,FR-Cartoon_Network,FR-Cartoon_Network,CartoonNetwork.fr,FR,,,,,unmapped,0.538,unmapped,source EPG id present but no target-country guide channel: CartoonNetwork.fr,https://cms123456.com/assets/uploads/files/3b7f7-show-icon.e2c47072.png
886,French-HD,FR-Chasse-et-Peche,FR-Chasse-et-Peche,ChassePeche.fr,FR,FR:ChassePeche.fr,Chasse & Peche,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/a93c6-5cd8a-chasse-et-peche.png
845,French-HD,FR-Cherie_25,FR-Cherie_25,Cherie25.fr,FR,,,,,unmapped,0.526,unmapped,source EPG id present but no target-country guide channel: Cherie25.fr,https://cms123456.com/assets/uploads/files/08ddf-304f0-teles-cherie25.png
861,French-HD,FR-Cine+Classic,FR-Cine+Classic,CinecinemaClassic.fr,FR,FR:CinePlusClassic.fr,Cine+ Classic,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.960,ok,source EPG id present but no target-country guide channel: CinecinemaClassic.fr,https://cms123456.com/assets/uploads/files/8a9db-ee406-cine-_classic.png
860,French-HD,FR-Cine+Club,FR-Cine+Club,CinecinemaClub.fr,FR,,,,,unmapped,0.667,unmapped,source EPG id present but no target-country guide channel: CinecinemaClub.fr,https://cms123456.com/assets/uploads/files/d16a4-cine-club.png
858,French-HD,FR-Cine+Emotion,FR-Cine+Emotion,CinecinemaEmotion.fr,FR,FR:CinePlusEmotion.fr,Cine+ Emotion,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.960,ok,source EPG id present but no target-country guide channel: CinecinemaEmotion.fr,https://cms123456.com/assets/uploads/files/9b4ff-cine-emotion.png
856,French-HD,FR-Cine+Famiz,FR-Cine+Famiz,,FR,,,,,unmapped,0.818,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/27a49-22bd0-cine-famiz.png
863,French-HD,FR-Cine+Festival,FR-Cine+Festival,OCSPulp.fr,FR,FR:CinePlusFestival.fr,Cine+ Festival,FR,chaines-tv.orange.fr;guidetnt.com;tv.sfr.fr,fuzzy_name_high,0.963,ok,source EPG id present but no target-country guide channel: OCSPulp.fr,https://cms123456.com/assets/uploads/files/b0ba4-1024px-ocs_city.svg.png
857,French-HD,FR-Cine+Frisson,FR-Cine+Frisson,CinecinemaFrisson.fr,FR,FR:CinePlusFrisson.fr,Cine+ Frisson,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.960,ok,source EPG id present but no target-country guide channel: CinecinemaFrisson.fr,https://cms123456.com/assets/uploads/files/24148-1d449-cine-_frisson.png
862,French-HD,FR-Cine+OCS,FR-Cine+OCS,OCSMax.fr,FR,FR:CinePlusOCS.fr,Cine+ OCS,FR,chaines-tv.orange.fr;guidetnt.com;pickx.be;tv.sfr.fr,fuzzy_name_high,0.941,ok,source EPG id present but no target-country guide channel: OCSMax.fr,https://cms123456.com/assets/uploads/files/1e7c9-94b19-ocs-max.png
859,French-HD,FR-Cine+Premier,FR-Cine+Premier,CinecinemaPremier.fr,FR,,,,,unmapped,0.645,unmapped,source EPG id present but no target-country guide channel: CinecinemaPremier.fr,https://cms123456.com/assets/uploads/files/c19d6-07d03-cine-premier.png
904,French-HD,FR-Comedie+,FR-Comedie+,Comedie.fr,FR,FR:ComediePlus.fr,Comedie+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: Comedie.fr,https://cms123456.com/assets/uploads/files/6c0f2-comedie-1432803505.jpg
898,French-HD,FR-Discovery,FR-Discovery,Discovery.fr,FR,FR:DiscoveryChannel.fr,Discovery Channel,FR,chaines-tv.orange.fr;guidetnt.com;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: Discovery.fr,https://cms123456.com/assets/uploads/files/19786-discoveryfrance_logosite_noir.png
897,French-HD,FR-Discovery_Science,FR-Discovery_Science,DiscoveryScience.fr,FR,FR:DiscoveryChannel.fr,Discovery Channel,FR,chaines-tv.orange.fr;guidetnt.com;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: DiscoveryScience.fr,https://cms123456.com/assets/uploads/files/3e27b-logo_science_marine_for_wp.png
943,French-HD,FR-Disney+,FR-Disney+,DisneyChannel.fr,FR,FR:DisneyChannel.fr,Disney Channel,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/80f8d-telechargement-9-.png
945,French-HD,FR-Disney_Channel,FR-Disney_Channel,,FR,FR:DisneyChannel.fr,Disney Channel,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.963,ok,,https://cms123456.com/assets/uploads/files/0f057-disney-channel.png
942,French-HD,FR-Disney_Junior,FR-Disney_Junior,DisneyJunior.fr,FR,FR:DisneyChannel.fr,Disney Channel,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: DisneyJunior.fr,https://cms123456.com/assets/uploads/files/7f9d8-unnamed-15-.jpg
925,French-HD,FR-Drive-in Movie Channel,FR-Drive-in Movie Channel,DriveInMovieChannel.fr,FR,,,,,unmapped,0.552,unmapped,source EPG id present but no target-country guide channel: DriveInMovieChannel.fr,https://cms123456.com/assets/uploads/files/09b4e-logo-drive-in-movie-channel-.png
874,French-HD,FR-E!,FR-E!,E!Entertainment.fr,FR,FR:E.fr,E!,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;nostv.pt;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.post.lu;tv.sfr.fr;vodafone.pt,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: E!Entertainment.fr,https://cms123456.com/assets/uploads/files/8e1e8-unnamed-4-.jpg
826,French-HD,FR-FRANCE 24,FR-FRANCE 24,France24.fr,FR,FR:France24.fr,France 24,FR,airtelxstream.in;cableplus.com.uy;canalplus.com;chaines-tv.orange.fr;content.astro.com.my;cubmu.com;dens.tv;dishtv.in;epg.iptvx.one;france.tv;freeview.co.uk;guidatv.sky.it;horizon.tv;i.mjh.nz;m.tv.sms.cz;magticom.ge;melita.com;meo.pt;mi.tv;mncvision.id;mon-programme-tv.be;mujtvprogram.cz;mytelly.co.uk;mytvsuper.com;nostv.pt;nowplayer.now.com;pickx.be;playtv.unifi.com.my;plex.tv;programacion-tv.elpais.com;programacion.tcc.com.uy;programetv.ro;programme-tv.net;programtv.onet.pl;sat.tv;singtel.com;sky.com;starhubtvplus.com;superguidatv.it;tataplay.com;teliatv.ee;tivu.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.dir.bg;tv.magenta.at;tv.mail.ru;tv.nu;tv.post.lu;tv.sfr.fr;tv24.se;tv2go.t-2.net;tvcesoir.fr;tvhebdo.com;tvireland.ie;tvpassport.com;tvplus.com.tr;tvprofil.com;tvtv.us;virgintvgo.virginmedia.com;visionplus.id;vodafone.pt;watch.whaletvplus.com;web.magentatv.de;webtv.delta.nl;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/ee2d2-telechargement-4-.png
806,French-HD,FR-FRANCE2,FR-FRANCE2,France2.fr,FR,FR:France2.fr,France 2,FR,canalplus.com;chaines-tv.orange.fr;france.tv;guidetnt.com;melita.com;meo.pt;mon-programme-tv.be;orangetv.orange.es;pickx.be;programetv.ro;programme-tv.net;programtv.onet.pl;telenet.tv;teliatv.ee;tv-programme.telecablesat.fr;tv.blue.ch;tv.nu;tv.post.lu;tv.sfr.fr;tv24.se;tv2go.t-2.net;tvcesoir.fr;webtv.delta.nl;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/e11a2-france_2_logo.png
807,French-HD,FR-FRANCE3,FR-FRANCE3,France3.fr,FR,FR:France3.fr,France 3,FR,canalplus.com;chaines-tv.orange.fr;france.tv;guidetnt.com;m.tv.sms.cz;meo.pt;mon-programme-tv.be;pickx.be;programetv.ro;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr;webtv.delta.nl;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/a855c-france3-2008.png
808,French-HD,FR-FRANCE4,FR-FRANCE4,France4.fr,FR,FR:France4.fr,France 4,FR,canalplus.com;chaines-tv.orange.fr;france.tv;guidetnt.com;meo.pt;mon-programme-tv.be;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/bcb6a-france_4_logo.png
809,French-HD,FR-FRANCE5,FR-FRANCE5,France5.fr,FR,FR:France5.fr,France 5,FR,canalplus.com;chaines-tv.orange.fr;france.tv;guidetnt.com;meo.pt;mon-programme-tv.be;orangetv.orange.es;pickx.be;programetv.ro;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/648a6-1200px-logo_france_5.svg.png
816,French-HD,FR-FRANCEINFO,FR-FRANCEINFO,Franceinfo.fr,FR,FR:Franceinfo.fr,Franceinfo,FR,canalplus.com;chaines-tv.orange.fr;meo.pt;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/02fc6-78978-france_info_tv.png
905,French-HD,FR-GAME-ONE,FR-GAME-ONE,GameOne.fr,FR,,,,,unmapped,0.500,unmapped,source EPG id present but no target-country guide channel: GameOne.fr,https://cms123456.com/assets/uploads/files/c53e6-unnamed-6-.jpg
923,French-HD,FR-Gong,FR-Gong,Gong.fr,FR,FR:Gong.fr,Gong,FR,tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/812f3-unnamed-14-.jpg
924,French-HD,FR-Gong Max,FR-Gong Max,GongMax.fr,FR,FR:GongMax.fr,Gong Max,FR,tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/eb250-gong_max_logo-1.png
936,French-HD,FR-Gulli,FR-Gulli,Gulli.fr,FR,FR:Gulli.fr,Gulli,FR,canalplus.com;chaines-tv.orange.fr;epg.iptvx.one;guidetnt.com;mon-programme-tv.be;orangetv.orange.es;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/3930c-gulli_fr.png
875,French-HD,FR-HISTOIRE,FR-HISTOIRE,Histoire.fr,FR,FR:HistoireTV.fr,Histoire TV,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr;zap.co.ao,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: Histoire.fr,https://cms123456.com/assets/uploads/files/ec521-kisspng-history-television-channel-logo-starz-encore-5b3308eda538b2.7441033615300712776768.jpg
828,French-HD,FR-LA CHAINE METEO,FR-LA CHAINE METEO,LaChaineMeteo.fr,FR,FR:LaChaineMeteo.fr,La Chaine Meteo,FR,canalplus.com;programme-tv.net;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/0e4e1-la_chaine_meteo.png
846,French-HD,FR-LCI,FR-LCI,LCI.fr,FR,FR:LCI.fr,LCI,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/56f3b-c632d-lci.png
815,French-HD,FR-LCP,FR-LCP,,FR,FR:LCP.fr,LCP,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/3ec9a-b05ce-lcp.png
911,French-HD,FR-Lucky Jack,FR-Lucky Jack,LuckyJack.fr,FR,,,,,unmapped,0.400,unmapped,source EPG id present but no target-country guide channel: LuckyJack.fr,https://cms123456.com/assets/uploads/files/1dce6-lucky_jack.tv_logo.png
916,French-HD,FR-Luxe TV,FR-Luxe TV,FRBA3300060U8,FR,,,,,unmapped,0.545,unmapped,source EPG id present but no target-country guide channel: FRBA3300060U8,https://cms123456.com/assets/uploads/files/07e89-d6374b0df5c56b87ba570f045e356ca2f4be27029b67827be0118896415aec83.png
810,French-HD,FR-M6,FR-M6,M6.fr,FR,FR:M6.fr,M6,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;nostv.pt;programme-tv.net;programtv.onet.pl;tv-programme.telecablesat.fr;tv.post.lu;tv.sfr.fr;tvcesoir.fr;vodafone.pt,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/0d28d-057e4-m6.png
929,French-HD,FR-M6_MUSIC,FR-M6_MUSIC,M6Music.fr,FR,FR:M6Music.fr,M6 Music,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;programme-tv.net;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/163d8-2960858357_1_3_2ykd7phm.jpg
906,French-HD,FR-MCM,FR-MCM,MCM.fr,FR,FR:MCM.fr,MCM,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/b2c8e-1200px-mcm_logo_2017.svg.png
935,French-HD,FR-MELODY,FR-MELODY,Melody.fr,FR,FR:Melody.fr,Melody,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/3fed1-melody.png
920,French-HD,FR-MENS UP TV,FR-MENS UP TV,,FR,FR:MensUPTV.fr,Men's UP TV,FR,chaines-tv.orange.fr;tv-programme.telecablesat.fr;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.933,ok,,https://cms123456.com/assets/uploads/files/9aee0-unnamed-11-.jpg
926,French-HD,FR-MTV,FR-MTV,MTVLive.eu,FR,FR:MTV.fr,MTV,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: MTVLive.eu,https://cms123456.com/assets/uploads/files/7230c-channels4_profile.jpg
928,French-HD,FR-MTV HITS,FR-MTV HITS,MTVHits.fr,FR,,,,,unmapped,0.625,unmapped,source EPG id present but no target-country guide channel: MTVHits.fr,https://cms123456.com/assets/uploads/files/bede2-mtv_hits.png
927,French-HD,FR-MTVFRANCE,FR-MTVFRANCE,MTVLive.eu,FR,,,,,unmapped,0.750,unmapped,source EPG id present but no target-country guide channel: MTVLive.eu,https://cms123456.com/assets/uploads/files/37f77-channels4_profile.jpg
903,French-HD,FR-Mangas,FR-Mangas,Mangas.fr,FR,FR:Mangas.fr,Mangas,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/85d84-mangas.png
914,French-HD,FR-MuSEUM,FR-MuSEUM,Museum.fr,FR,FR:MuseumTVFrench.fr,Museum TV French,FR,chaines-tv.orange.fr;pickx.be;tv.sfr.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: Museum.fr,https://cms123456.com/assets/uploads/files/01a56-telechargement-7-.png
947,French-HD,FR-NICKELODEON,FR-NICKELODEON,Nickelodeon.fr,FR,FR:Nickelodeon.fr,Nickelodeon,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/c9d7e-unnamed-16-.jpg
