uhf_pk,type,category,name,original_name,epg_channel_id,logo_url
706,0,French-HD,BFM Alpes,BFM Alpes,,
704,0,French-HD,BFM Asace,BFM Asace,,
707,0,French-HD,BFM Haute Provence,BFM Haute Provence,,
710,0,French-HD,BFM Marseille,BFM Marseille,,
709,0,French-HD,BFM Nice,BFM Nice,,
708,0,French-HD,BFM Normandie,BFM Normandie,,
705,0,French-HD,BFM Toulon,BFM Toulon,,
854,0,French-HD,Canal+ Kids,Canal+ Kids,Canal+Kids.fr,https://cms123456.com/assets/uploads/files/307d4-chn43fn_40183_20210902.jpg
849,0,French-HD,FR- Canal+ Box office,FR- Canal+ Box office,,https://cms123456.com/assets/uploads/files/89f02-images-2-.png
848,0,French-HD,FR- Canal+ Grand Ecran,FR- Canal+ Grand Ecran,,https://cms123456.com/assets/uploads/files/c97ef-images-1-.png
855,0,French-HD,FR- Canal+Docs,FR- Canal+Docs,Canal+Docs.fr,https://cms123456.com/assets/uploads/files/f3841-canal_docs_pivot_fn.jpg
921,0,French-HD,FR-01TV,FR-01TV,,https://cms123456.com/assets/uploads/files/9385d-unnamed-13-.jpg
870,0,French-HD,FR-13eme_Rue,FR-13eme_Rue,13Rue.fr,https://cms123456.com/assets/uploads/files/ca63d-telechargement.jpeg
832,0,French-HD,FR-6TER,FR-6TER,6ter.fr,https://cms123456.com/assets/uploads/files/16c82-32589-6ter.png
922,0,French-HD,FR-A+,FR-A+,APlus.fr,https://cms123456.com/assets/uploads/files/1c812-telechargement-8-.png
867,0,French-HD,FR-AB1,FR-AB1,AB1.fr,https://cms123456.com/assets/uploads/files/2dc54-1200px-logo_ab1_2011.svg.png
958,0,French-HD,FR-AB3,FR-AB3,AB3.be,https://cms123456.com/assets/uploads/files/313d6-1200px-ab3_logo.svg.png
811,0,French-HD,FR-ARTE,FR-ARTE,ARTE.fr,https://cms123456.com/assets/uploads/files/bff35-7b5af-arte.png
865,0,French-HD,FR-Action,FR-Action,Action.fr,https://cms123456.com/assets/uploads/files/1c785-action_fr.png
887,0,French-HD,FR-Animaux,FR-Animaux,Animaux.fr,https://cms123456.com/assets/uploads/files/75dee-ce2be-animaux_fr_hd.png
818,0,French-HD,FR-BFM Business,FR-BFM Business,BFMBusiness.fr,https://cms123456.com/assets/uploads/files/75a1d-logo_business_2020.png
820,0,French-HD,FR-BFM Grands Reportages,FR-BFM Grands Reportages,,https://cms123456.com/assets/uploads/files/0cd8a-images-3-.jpeg
822,0,French-HD,FR-BFM LILLE,FR-BFM LILLE,BFMGrandLittoral.fr,https://cms123456.com/assets/uploads/files/1baf0-bfm-grand-lille.png
823,0,French-HD,FR-BFM LITTORAL,FR-BFM LITTORAL,BFMGrandLittoral.fr,https://cms123456.com/assets/uploads/files/8aa45-telechargement-3-.jpeg
821,0,French-HD,FR-BFM LYON,FR-BFM LYON,BFMLyon.fr,https://cms123456.com/assets/uploads/files/cef96-unnamed-8-.jpg
819,0,French-HD,FR-BFM Paris,FR-BFM Paris,BFMParis.fr,s:1:/images/88bdda871f7a3fe274fd7d04e1ae5907.png
817,0,French-HD,FR-BFM-TV,FR-BFM-TV,BFMTV.fr,https://cms123456.com/assets/uploads/files/614d0-logo_bfm_tv_-2019-.png
952,0,French-HD,FR-Baby TV,FR-Baby TV,BabyTV.fr,https://cms123456.com/assets/uploads/files/5de1b-baby-tv.png
950,0,French-HD,FR-Boing,FR-Boing,,https://cms123456.com/assets/uploads/files/756eb-boing_logo_-6.png
937,0,French-HD,FR-Boomerang,FR-Boomerang,Boomerang.fr,https://cms123456.com/assets/uploads/files/f3408-boomerang_tv_logo.png
829,0,French-HD,FR-CNEWS,FR-CNEWS,CNews.fr,https://cms123456.com/assets/uploads/files/e3cc6-cnews-logo-300x300_5dee447eed80f.png
830,0,French-HD,FR-CSTAR,FR-CSTAR,CStar.fr,https://cms123456.com/assets/uploads/files/ab75c-69fd5-cstar.png
847,0,French-HD,FR-Canal+,FR-Canal+,,https://cms123456.com/assets/uploads/files/869df-0a039-canal-.png
853,0,French-HD,FR-Canal+Family,FR-Canal+Family,,https://cms123456.com/assets/uploads/files/6d1f5-57d9f-canal-family.png
938,0,French-HD,FR-Canal-J,FR-Canal-J,CanalJ.fr,https://cms123456.com/assets/uploads/files/de251-logo_canal_j.png
876,0,French-HD,FR-Canalplay1,FR-Canalplay1,Play1.fr,https://cms123456.com/assets/uploads/files/836ab-images-5-.png
877,0,French-HD,FR-Canalplay2,FR-Canalplay2,Play2.fr,https://cms123456.com/assets/uploads/files/ef0fb-images-5-.png
878,0,French-HD,FR-Canalplay3,FR-Canalplay3,Play3.fr,https://cms123456.com/assets/uploads/files/23b93-images-5-.png
879,0,French-HD,FR-Canalplay4,FR-Canalplay4,Play4.fr,https://cms123456.com/assets/uploads/files/8caf1-images-5-.png
880,0,French-HD,FR-Canalplay5,FR-Canalplay5,Play5.fr,https://cms123456.com/assets/uploads/files/a190a-images-5-.png
881,0,French-HD,FR-Canalplay6,FR-Canalplay6,Play6.fr,https://cms123456.com/assets/uploads/files/f07d7-images-5-.png
882,0,French-HD,FR-Canalplay7,FR-Canalplay7,Play7.fr,https://cms123456.com/assets/uploads/files/5c6b4-images-5-.png
944,0,French-HD,FR-Cartoon_Network,FR-Cartoon_Network,CartoonNetwork.fr,https://cms123456.com/assets/uploads/files/3b7f7-show-icon.e2c47072.png
886,0,French-HD,FR-Chasse-et-Peche,FR-Chasse-et-Peche,ChassePeche.fr,https://cms123456.com/assets/uploads/files/a93c6-5cd8a-chasse-et-peche.png
845,0,French-HD,FR-Cherie_25,FR-Cherie_25,Cherie25.fr,https://cms123456.com/assets/uploads/files/08ddf-304f0-teles-cherie25.png
861,0,French-HD,FR-Cine+Classic,FR-Cine+Classic,CinecinemaClassic.fr,https://cms123456.com/assets/uploads/files/8a9db-ee406-cine-_classic.png
860,0,French-HD,FR-Cine+Club,FR-Cine+Club,CinecinemaClub.fr,https://cms123456.com/assets/uploads/files/d16a4-cine-club.png
858,0,French-HD,FR-Cine+Emotion,FR-Cine+Emotion,CinecinemaEmotion.fr,https://cms123456.com/assets/uploads/files/9b4ff-cine-emotion.png
856,0,French-HD,FR-Cine+Famiz,FR-Cine+Famiz,,https://cms123456.com/assets/uploads/files/27a49-22bd0-cine-famiz.png
863,0,French-HD,FR-Cine+Festival,FR-Cine+Festival,OCSPulp.fr,https://cms123456.com/assets/uploads/files/b0ba4-1024px-ocs_city.svg.png
857,0,French-HD,FR-Cine+Frisson,FR-Cine+Frisson,CinecinemaFrisson.fr,https://cms123456.com/assets/uploads/files/24148-1d449-cine-_frisson.png
862,0,French-HD,FR-Cine+OCS,FR-Cine+OCS,OCSMax.fr,https://cms123456.com/assets/uploads/files/1e7c9-94b19-ocs-max.png
859,0,French-HD,FR-Cine+Premier,FR-Cine+Premier,CinecinemaPremier.fr,https://cms123456.com/assets/uploads/files/c19d6-07d03-cine-premier.png
904,0,French-HD,FR-Comedie+,FR-Comedie+,Comedie.fr,https://cms123456.com/assets/uploads/files/6c0f2-comedie-1432803505.jpg
898,0,French-HD,FR-Discovery,FR-Discovery,Discovery.fr,https://cms123456.com/assets/uploads/files/19786-discoveryfrance_logosite_noir.png
897,0,French-HD,FR-Discovery_Science,FR-Discovery_Science,DiscoveryScience.fr,https://cms123456.com/assets/uploads/files/3e27b-logo_science_marine_for_wp.png
943,0,French-HD,FR-Disney+,FR-Disney+,DisneyChannel.fr,https://cms123456.com/assets/uploads/files/80f8d-telechargement-9-.png
945,0,French-HD,FR-Disney_Channel,FR-Disney_Channel,,https://cms123456.com/assets/uploads/files/0f057-disney-channel.png
942,0,French-HD,FR-Disney_Junior,FR-Disney_Junior,DisneyJunior.fr,https://cms123456.com/assets/uploads/files/7f9d8-unnamed-15-.jpg
925,0,French-HD,FR-Drive-in Movie Channel,FR-Drive-in Movie Channel,DriveInMovieChannel.fr,https://cms123456.com/assets/uploads/files/09b4e-logo-drive-in-movie-channel-.png
874,0,French-HD,FR-E!,FR-E!,E!Entertainment.fr,https://cms123456.com/assets/uploads/files/8e1e8-unnamed-4-.jpg
826,0,French-HD,FR-FRANCE 24,FR-FRANCE 24,France24.fr,https://cms123456.com/assets/uploads/files/ee2d2-telechargement-4-.png
806,0,French-HD,FR-FRANCE2,FR-FRANCE2,France2.fr,https://cms123456.com/assets/uploads/files/e11a2-france_2_logo.png
807,0,French-HD,FR-FRANCE3,FR-FRANCE3,France3.fr,https://cms123456.com/assets/uploads/files/a855c-france3-2008.png
808,0,French-HD,FR-FRANCE4,FR-FRANCE4,France4.fr,https://cms123456.com/assets/uploads/files/bcb6a-france_4_logo.png
809,0,French-HD,FR-FRANCE5,FR-FRANCE5,France5.fr,https://cms123456.com/assets/uploads/files/648a6-1200px-logo_france_5.svg.png
816,0,French-HD,FR-FRANCEINFO,FR-FRANCEINFO,Franceinfo.fr,https://cms123456.com/assets/uploads/files/02fc6-78978-france_info_tv.png
905,0,French-HD,FR-GAME-ONE,FR-GAME-ONE,GameOne.fr,https://cms123456.com/assets/uploads/files/c53e6-unnamed-6-.jpg
923,0,French-HD,FR-Gong,FR-Gong,Gong.fr,https://cms123456.com/assets/uploads/files/812f3-unnamed-14-.jpg
924,0,French-HD,FR-Gong Max,FR-Gong Max,GongMax.fr,https://cms123456.com/assets/uploads/files/eb250-gong_max_logo-1.png
936,0,French-HD,FR-Gulli,FR-Gulli,Gulli.fr,https://cms123456.com/assets/uploads/files/3930c-gulli_fr.png
875,0,French-HD,FR-HISTOIRE,FR-HISTOIRE,Histoire.fr,https://cms123456.com/assets/uploads/files/ec521-kisspng-history-television-channel-logo-starz-encore-5b3308eda538b2.7441033615300712776768.jpg
828,0,French-HD,FR-LA CHAINE METEO,FR-LA CHAINE METEO,LaChaineMeteo.fr,https://cms123456.com/assets/uploads/files/0e4e1-la_chaine_meteo.png
846,0,French-HD,FR-LCI,FR-LCI,LCI.fr,https://cms123456.com/assets/uploads/files/56f3b-c632d-lci.png
815,0,French-HD,FR-LCP,FR-LCP,,https://cms123456.com/assets/uploads/files/3ec9a-b05ce-lcp.png
911,0,French-HD,FR-Lucky Jack,FR-Lucky Jack,LuckyJack.fr,https://cms123456.com/assets/uploads/files/1dce6-lucky_jack.tv_logo.png
916,0,French-HD,FR-Luxe TV,FR-Luxe TV,FRBA3300060U8,https://cms123456.com/assets/uploads/files/07e89-d6374b0df5c56b87ba570f045e356ca2f4be27029b67827be0118896415aec83.png
810,0,French-HD,FR-M6,FR-M6,M6.fr,https://cms123456.com/assets/uploads/files/0d28d-057e4-m6.png
929,0,French-HD,FR-M6_MUSIC,FR-M6_MUSIC,M6Music.fr,https://cms123456.com/assets/uploads/files/163d8-2960858357_1_3_2ykd7phm.jpg
906,0,French-HD,FR-MCM,FR-MCM,MCM.fr,https://cms123456.com/assets/uploads/files/b2c8e-1200px-mcm_logo_2017.svg.png
935,0,French-HD,FR-MELODY,FR-MELODY,Melody.fr,https://cms123456.com/assets/uploads/files/3fed1-melody.png
920,0,French-HD,FR-MENS UP TV,FR-MENS UP TV,,https://cms123456.com/assets/uploads/files/9aee0-unnamed-11-.jpg
926,0,French-HD,FR-MTV,FR-MTV,MTVLive.eu,https://cms123456.com/assets/uploads/files/7230c-channels4_profile.jpg
928,0,French-HD,FR-MTV HITS,FR-MTV HITS,MTVHits.fr,https://cms123456.com/assets/uploads/files/bede2-mtv_hits.png
927,0,French-HD,FR-MTVFRANCE,FR-MTVFRANCE,MTVLive.eu,https://cms123456.com/assets/uploads/files/37f77-channels4_profile.jpg
903,0,French-HD,FR-Mangas,FR-Mangas,Mangas.fr,https://cms123456.com/assets/uploads/files/85d84-mangas.png
914,0,French-HD,FR-MuSEUM,FR-MuSEUM,Museum.fr,https://cms123456.com/assets/uploads/files/01a56-telechargement-7-.png
947,0,French-HD,FR-NICKELODEON,FR-NICKELODEON,Nickelodeon.fr,https://cms123456.com/assets/uploads/files/c9d7e-unnamed-16-.jpg
949,0,French-HD,FR-NICKELODEON TEEN,FR-NICKELODEON TEEN,Nick4teens.fr,https://cms123456.com/assets/uploads/files/2c8d1-nickelodeon-teen.png
933,0,French-HD,FR-NRJ_Hits,FR-NRJ_Hits,NRJHits.fr,https://cms123456.com/assets/uploads/files/e1ea6-1200px-nrj_hits_2017.svg.png
895,0,French-HD,FR-NatGeo Wild,FR-NatGeo Wild,NatGeoWildHD.fr,https://cms123456.com/assets/uploads/files/b8415-nat_geo_wild.png
896,0,French-HD,FR-National Geographic,FR-National Geographic,NationalGeographic.fr,https://cms123456.com/assets/uploads/files/1593f-2560px-national_geographic_channel.svg.png
910,0,French-HD,FR-PARAMOUNT CHANNEL,FR-PARAMOUNT CHANNEL,Paramount.pl,https://cms123456.com/assets/uploads/files/68f93-kisspng-paramount-pictures-paramount-channel-television-ch-mountain-logo-5b11a1db31ebe7.6027270915278822032045.jpg
909,0,French-HD,FR-PARAMOUNT DECALE,FR-PARAMOUNT DECALE,ParamountChannelDecale.fr,https://cms123456.com/assets/uploads/files/64c4d-telechargement-5-.png
951,0,French-HD,FR-PITCHOUN TV,FR-PITCHOUN TV,Pitchoun.fr,https://cms123456.com/assets/uploads/files/3ac4b-images-1-.jpeg
892,0,French-HD,FR-PLANETE+,FR-PLANETE+,PLANETE.fr,https://cms123456.com/assets/uploads/files/e27e5-ad583-planete_plus_hd.png
893,0,French-HD,FR-PLANETE+_CI,FR-PLANETE+_CI,Planete+CrimeInvestigation.fr,https://cms123456.com/assets/uploads/files/c8bf2-e2d85-planete-c.i.-hd.png
869,0,French-HD,FR-Paris Premiere,FR-Paris Premiere,ParisPremiere.fr,https://cms123456.com/assets/uploads/files/625e8-images-2-.png
940,0,French-HD,FR-Piwi,FR-Piwi,PIWI.fr,https://cms123456.com/assets/uploads/files/e6b81-piwi_logo_old.png
894,0,French-HD,FR-Planete+ AE,FR-Planete+ AE,Planete+AventureExperience.fr,https://cms123456.com/assets/uploads/files/910d3-planeteae-frequence-astra.jpg
864,0,French-HD,FR-Polar+,FR-Polar+,PolarPlus.fr,https://cms123456.com/assets/uploads/files/a6309-telechargement-1-.jpeg
833,0,French-HD,FR-RMC-STORY,FR-RMC-STORY,RMCStory.fr,https://cms123456.com/assets/uploads/files/584dc-85789-teles-rmcstory.png
834,0,French-HD,FR-RMC_Decouverte,FR-RMC_Decouverte,RMCdecouverte.fr,https://cms123456.com/assets/uploads/files/95704-8f83d-rmc-decouverte.png
866,0,French-HD,FR-RTL9,FR-RTL9,RTL9.fr,https://cms123456.com/assets/uploads/files/2484e-telechargement-2-.jpeg
954,0,French-HD,FR-RTS-1,FR-RTS-1,RTSUn.ch,https://cms123456.com/assets/uploads/files/86443-sn-rts-1-8408.jpg
955,0,French-HD,FR-RTS-2,FR-RTS-2,RTSDeux.ch,https://cms123456.com/assets/uploads/files/4903a-images-2-.jpeg
891,0,French-HD,FR-SEASONS,FR-SEASONS,Seasons.fr,https://cms123456.com/assets/uploads/files/a59ed-68aef-canalplus_fr_seasons.png
956,0,French-HD,FR-SRF-1,FR-SRF-1,,https://cms123456.com/assets/uploads/files/3b8b6-srf_1.png
957,0,French-HD,FR-SRF-ZWEI,FR-SRF-ZWEI,SRF2.ch,https://cms123456.com/assets/uploads/files/2ca60-srf_2_ch.png
915,0,French-HD,FR-SUNDANCE,FR-SUNDANCE,SundanceTV.es,https://cms123456.com/assets/uploads/files/d9c07-sundance-channel.jpg
888,0,French-HD,FR-Science_Vie,FR-Science_Vie,ScienceVie.fr,https://cms123456.com/assets/uploads/files/6086a-ab936-science_et_vie_tv_fr.png
872,0,French-HD,FR-Serie_Club,FR-Serie_Club,SerieClub.fr,https://cms123456.com/assets/uploads/files/ae103-bfmqqmwt_400x400.jpg
873,0,French-HD,FR-Syfy,FR-Syfy,Syfy.fr,https://cms123456.com/assets/uploads/files/26b97-unnamed-3-.jpg
852,0,French-HD,FR-T18,FR-T18,CanalplusSeries.fr,https://cms123456.com/assets/uploads/files/658ff-8fa39-canal-_series.png
908,0,French-HD,FR-TCM,FR-TCM,TCM.fr,https://cms123456.com/assets/uploads/files/2f709-turnerclassicmoviesasia.jpg
868,0,French-HD,FR-TEVA,FR-TEVA,Teva.fr,https://cms123456.com/assets/uploads/files/540cf-teva.png
803,0,French-HD,FR-TF1,FR-TF1,,https://cms123456.com/assets/uploads/files/e66df-tf1-vign.jpg
804,0,French-HD,FR-TF1 V2,FR-TF1 V2,TF1.fr,https://cms123456.com/assets/uploads/files/22cc0-e66df-tf1-vign.jpg
831,0,French-HD,FR-TF1-Séries-Films,FR-TF1-Séries-Films,TF1SeriesFilms.fr,https://cms123456.com/assets/uploads/files/57843-vignette-square-tf1sf-e479ac-797df5-0-1x.jpg
814,0,French-HD,FR-TFX,FR-TFX,TFX.fr,https://cms123456.com/assets/uploads/files/628cf-722c9-tele-tfx.png
813,0,French-HD,FR-TMC,FR-TMC,TMC.fr,https://cms123456.com/assets/uploads/files/85102-a4b0b-tmc.png
946,0,French-HD,FR-TOONAMI,FR-TOONAMI,,https://cms123456.com/assets/uploads/files/d0313-41600115-34916015.jpg
825,0,French-HD,FR-TV5_Monde,FR-TV5_Monde,TV5.ca,https://cms123456.com/assets/uploads/files/0f839-unnamed-7-.jpg
871,0,French-HD,FR-TV_Breizh,FR-TV_Breizh,TVBreizh.fr,https://cms123456.com/assets/uploads/files/55c15-strats-image-4026067.jpeg
941,0,French-HD,FR-TeleToon+,FR-TeleToon+,TeleTOON.fr,https://cms123456.com/assets/uploads/files/9e3f8-teletoon-_logo.png
939,0,French-HD,FR-Tiji,FR-Tiji,Tiji.fr,https://cms123456.com/assets/uploads/files/248e4-logo_tiji_-2019-.png
918,0,French-HD,FR-Top Sante TV,FR-Top Sante TV,FRBD26000031Q,https://cms123456.com/assets/uploads/files/e3ec3-top-sante-tv.png
889,0,French-HD,FR-Toute_l histoire,FR-Toute_l histoire,TouteHistoire.fr,https://cms123456.com/assets/uploads/files/65d6c-89a00-fit-toute-l-histoire.png
890,0,French-HD,FR-Ushuaïa_TV,FR-Ushuaïa_TV,UshuaiaTV.fr,https://cms123456.com/assets/uploads/files/eec82-a2d87-ushuaia-tv.png
913,0,French-HD,FR-VICELAND HD,FR-VICELAND HD,,https://cms123456.com/assets/uploads/files/41154-c4da887978450a65f3c669a2090f0aa1.png
812,0,French-HD,FR-W9,FR-W9,W9.fr,https://cms123456.com/assets/uploads/files/8c0fb-87405-w9.png
917,0,French-HD,FR-WARNER TV,FR-WARNER TV,Warnertv.fr,https://cms123456.com/assets/uploads/files/5d7d2-warner2018la.png
827,0,French-HD,FR-i24 News,FR-i24 News,i24News.fr,https://cms123456.com/assets/uploads/files/7aa91-1352b9caa849f9325c12157cf9dfc47bc0e3c73e.png
902,0,French-HD,FR-j-one,FR-j-one,JOne.fr,https://cms123456.com/assets/uploads/files/5839c-unnamed-5-.jpg
907,0,French-HD,FR-trek,FR-trek,Trek.fr,https://cms123456.com/assets/uploads/files/ed6bf-images-3-.png
919,0,French-HD,FR:IS+,FR:IS+,,https://cms123456.com/assets/uploads/files/1c384-is-.png
948,0,French-HD,FR:Ludikids,FR:Ludikids,LUDIKIDS.af,https://cms123456.com/assets/uploads/files/a5328-ludi.jpeg
953,0,French-HD,Fr- Rouge TV,Fr- Rouge TV,RougeTV.ch,https://cms123456.com/assets/uploads/files/805c4-rouge.png
934,0,French-HD,Fr-Clubbing_TV,Fr-Clubbing_TV,,https://cms123456.com/assets/uploads/files/5fb95-clubbing_tv.png
899,0,French-HD,Fr-Discovery-Investigation,Fr-Discovery-Investigation,DiscoveryInvestigation.fr,https://cms123456.com/assets/uploads/files/ea1f3-discovery-investigation.png
912,0,French-HD,Fr-Mezzo-Live,Fr-Mezzo-Live,Mezzo.fr,https://cms123456.com/assets/uploads/files/86aa6-1545266756_mezzo-live-hd.jpg
805,0,French-HD,Fr-TF1 +1,Fr-TF1 +1,TF1plus1.fr,https://cms123456.com/assets/uploads/files/e0f61-tf1-.jpg
901,0,French-HD,Fr-novo 19,Fr-novo 19,,https://cms123456.com/assets/uploads/files/9a9ff-telechargement-2-.png
844,0,French-HD,France TV Doc,France TV Doc,,
843,0,French-HD,France TV Series ,France TV Series ,,
835,0,French-HD,RMC Alerte Secours,RMC Alerte Secours,,https://cms123456.com/assets/uploads/files/22fbd-channels4_profile-1-.jpg
838,0,French-HD,RMC J'irai dormir chez vous,RMC J'irai dormir chez vous,,https://cms123456.com/assets/uploads/files/614b2-jpg.jpeg
839,0,French-HD,RMC MECANIC,RMC MECANIC,,https://cms123456.com/assets/uploads/files/dd8e2-images-4-.jpeg
837,0,French-HD,RMC MYSTÈRE,RMC MYSTÈRE,,https://cms123456.com/assets/uploads/files/58c21-39491228.webp
841,0,French-HD,RMC TALK SPORT,RMC TALK SPORT,,https://cms123456.com/assets/uploads/files/422ef-28501.png
840,0,French-HD,RMC Talk Info,RMC Talk Info,FRBA33000234L,https://cms123456.com/assets/uploads/files/d2c37-28501.png
836,0,French-HD,RMC WOW,RMC WOW,,https://cms123456.com/assets/uploads/files/3cee0-channels4_profile-2-.jpg
842,0,French-HD,Weo TV,Weo TV,Weo.fr,https://cms123456.com/assets/uploads/files/40a5e-52s6bfkakps4xvpzvhprusmcyy.jpg
851,0,French-HD,canal+ cinema,canal+ cinema,,https://cms123456.com/assets/uploads/files/06ba2-366cd-canal-cinema.png
900,0,French-HD,fr-Crime District,fr-Crime District,CrimeDistrict.fr,https://cms123456.com/assets/uploads/files/0f650-1200px-crime_district_logo_2016.svg.png
850,0,French-HD,fr-canal+ v2,fr-canal+ v2,,https://cms123456.com/assets/uploads/files/1b49b-869df-0a039-canal-.png
1450,0,French-SD,FR-13eme Rue SD,FR-13eme Rue SD,13Rue.fr,https://cms123456.com/assets/uploads/files/0f673-247_medium.png
1414,0,French-SD,FR-6ter SD,FR-6ter SD,6ter.fr,https://cms123456.com/assets/uploads/files/6c268-622_medium.png
1454,0,French-SD,FR-AB1 SD,FR-AB1 SD,AB1.fr,https://cms123456.com/assets/uploads/files/5cd22-84_medium.png
1456,0,French-SD,FR-AB3 SD,FR-AB3 SD,AB3.be,https://cms123456.com/assets/uploads/files/99fd4-265_medium.png
1452,0,French-SD,FR-Action SD,FR-Action SD,Action.fr,https://cms123456.com/assets/uploads/files/0c21f-86_medium.png
1458,0,French-SD,FR-Animaux SD,FR-Animaux SD,Animaux.fr,https://cms123456.com/assets/uploads/files/06246-251_medium.png
1402,0,French-SD,FR-Arte SD,FR-Arte SD,ARTE.fr,https://cms123456.com/assets/uploads/files/db04c-9_medium.png
1455,0,French-SD,FR-AutoMoto SD,FR-AutoMoto SD,Automoto.fr,https://cms123456.com/assets/uploads/files/773fa-78478-automot.png
1487,0,French-SD,FR-BFM Busniness SD,FR-BFM Busniness SD,BFMBusiness.fr,https://cms123456.com/assets/uploads/files/33a6b-338_medium.png
1486,0,French-SD,FR-BFM Paris SD,FR-BFM Paris SD,BFMParis.fr,https://cms123456.com/assets/uploads/files/3186a-download.png
1408,0,French-SD,FR-BFM TV SD,FR-BFM TV SD,BFMTV.fr,https://cms123456.com/assets/uploads/files/77cf4-17_medium.png
1436,0,French-SD,FR-Bein 1 SD,FR-Bein 1 SD,beINSport1.fr,https://cms123456.com/assets/uploads/files/5efaf-ce6df-b1.png
1437,0,French-SD,FR-Bein 2 SD,FR-Bein 2 SD,,https://cms123456.com/assets/uploads/files/4e21c-c6f25-b2.png
1438,0,French-SD,FR-Bein 3 SD,FR-Bein 3 SD,beINSport3.fr,https://cms123456.com/assets/uploads/files/ca8a7-5e32b-b3.png
1445,0,French-SD,FR-Bein MAX 10 SD,FR-Bein MAX 10 SD,BeInSportMax10.fr,https://cms123456.com/assets/uploads/files/7488e-a773.png
1440,0,French-SD,FR-Bein MAX 5 SD,FR-Bein MAX 5 SD,BeInSportMax5.fr,https://cms123456.com/assets/uploads/files/880ac-c2651-max5.png
1441,0,French-SD,FR-Bein MAX 6 SD,FR-Bein MAX 6 SD,,https://cms123456.com/assets/uploads/files/708b9-cc22a-max6.png
1442,0,French-SD,FR-Bein MAX 7 SD,FR-Bein MAX 7 SD,BeInSportMax7.fr,https://cms123456.com/assets/uploads/files/07b18-98798-max7.png
1443,0,French-SD,FR-Bein MAX 8 SD,FR-Bein MAX 8 SD,BeInSportMax8.fr,https://cms123456.com/assets/uploads/files/19d40-2df3e-max8.png
1444,0,French-SD,FR-Bein MAX 9 SD,FR-Bein MAX 9 SD,BeInSportMax9.fr,https://cms123456.com/assets/uploads/files/8049a-4c246-max9.png
1496,0,French-SD,FR-Boing SD,FR-Boing SD,Boing.fr,https://cms123456.com/assets/uploads/files/e61a2-768_medium.png
1497,0,French-SD,FR-Boomerang SD,FR-Boomerang SD,Boomerang.fr,https://cms123456.com/assets/uploads/files/7723b-277_medium.png
1410,0,French-SD,FR-CNEWS SD,FR-CNEWS SD,CNews.fr,https://cms123456.com/assets/uploads/files/e998d-1125_medium.png
1411,0,French-SD,FR-CSTAR SD,FR-CSTAR SD,,https://cms123456.com/assets/uploads/files/5f59b-1123_medium.png
1420,0,French-SD,FR-Canal+ Cinema SD,FR-Canal+ Cinema SD,CANALplusCINEMA.fr,https://cms123456.com/assets/uploads/files/e8cd5-279_medium.png
1423,0,French-SD,FR-Canal+ Family SD,FR-Canal+ Family SD,,https://cms123456.com/assets/uploads/files/a6387-301_medium.png
1419,0,French-SD,FR-Canal+ SD,FR-Canal+ SD,CanalPlus.fr,https://cms123456.com/assets/uploads/files/c5231-7_medium.png
1421,0,French-SD,FR-Canal+ Sport SD,FR-Canal+ Sport SD,CANALplusSPORT.fr,https://cms123456.com/assets/uploads/files/a6840-280_medium.png
1491,0,French-SD,FR-CanalJ SD,FR-CanalJ SD,CanalJ.fr,https://cms123456.com/assets/uploads/files/9d700-250_medium.png
1503,0,French-SD,FR-Cartoon Network SD,FR-Cartoon Network SD,CartoonNetwork.fr,https://cms123456.com/assets/uploads/files/e5d32-253_medium.png
1459,0,French-SD,FR-Chasse et Peche SD,FR-Chasse et Peche SD,ChassePeche.fr,https://cms123456.com/assets/uploads/files/b380f-257_medium.png
1417,0,French-SD,FR-Cherier 25 SD,FR-Cherier 25 SD,Cherie25.fr,https://cms123456.com/assets/uploads/files/87810-625_medium.png
1429,0,French-SD,FR-Cine+ Classic SD,FR-Cine+ Classic SD,CinecinemaClassic.fr,https://cms123456.com/assets/uploads/files/3eeb3-270_medium.png
1428,0,French-SD,FR-Cine+ Club SD,FR-Cine+ Club SD,CinecinemaClub.fr,https://cms123456.com/assets/uploads/files/13e10-289_medium.png
1426,0,French-SD,FR-Cine+ Emotion SD,FR-Cine+ Emotion SD,,https://cms123456.com/assets/uploads/files/d13ae-268_medium.png
1427,0,French-SD,FR-Cine+ Famiz SD,FR-Cine+ Famiz SD,CinecinemaFamiz.fr,https://cms123456.com/assets/uploads/files/bea1e-281_medium.png
1425,0,French-SD,FR-Cine+ Frisson SD,FR-Cine+ Frisson SD,,https://cms123456.com/assets/uploads/files/7ab29-269_medium.png
1424,0,French-SD,FR-Cine+ Premier SD,FR-Cine+ Premier SD,CinecinemaPremier.fr,https://cms123456.com/assets/uploads/files/e5136-267_medium.png
1462,0,French-SD,FR-Crime District SD,FR-Crime District SD,CrimeDistrict.fr,https://cms123456.com/assets/uploads/files/c967d-1162_medium.png
1448,0,French-SD,FR-Discovery Investigation SD,FR-Discovery Investigation SD,DiscoveryInvestigation.fr,https://cms123456.com/assets/uploads/files/653f3-1988e-di.png
1446,0,French-SD,FR-Discovery SD,FR-Discovery SD,Discovery.fr,https://cms123456.com/assets/uploads/files/d3e1c-5460f-dc.png
1447,0,French-SD,FR-Discovery Science SD,FR-Discovery Science SD,DiscoveryScience.fr,https://cms123456.com/assets/uploads/files/9f166-f3889-ds.png
